Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2,27-09-16 15:48,27-09-16 21:48,36.02798,-78.84893,36.026322,-78.850676,0.15,At Club Blvd/Exit 179 - Accident.,nan,US-15 S,R,Durham,Durham,NC,27704,US,US/Eastern,KRDU,27-09-16 15:51,77,nan,76,29.88,10,East,3.5,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,06-09-17 16:36,06-09-17 17:20,35.637127,-78.565765,35.637127,-78.565765,0,Left lane closed due to accident on I-40 Eastbound at Exit 309 US-70.,nan,I-40 W,R,Garner,Wake,NC,27529,US,US/Eastern,KRDU,06-09-17 16:51,64.9,nan,93,29.88,10,NNE,6.9,0.04,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-11-20 19:49,10-11-20 1:22,40.656567,-75.378018,40.662155,-75.383184,0.472,Multi vehicle crash on CENTER ST / NEW ST northbound between JOHNSTON DR and Exit: US 22 EAST - EASTON. All lanes closed.,3103,Center St,L,Bethlehem,Northampton,PA,18017-2436,US,US/Eastern,KABE,09-11-20 19:51,56,56,84,29.84,10,SW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,26-02-18 10:15,26-02-18 11:00,33.245682,-111.618065,33.245682,-111.618065,0,Accident on Rittenhouse Rd Westbound at Village Loop Rd.,21565,E Rittenhouse Rd,L,Queen Creek,Maricopa,AZ,85142,US,US/Mountain,KIWA,26-02-18 9:48,50,nan,35,30.09,20,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,19-05-17 9:58,19-05-17 10:28,42.254597,-83.684029,nan,nan,0.01,Right lane blocked due to accident on US-23 Northbound after I-94 Bus Washtenaw Ave.,nan,US-23 S,R,Ann Arbor,Washtenaw,MI,48104,US,US/Eastern,KARB,19-05-17 9:53,48.9,nan,80,30.13,10,NNE,6.9,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,27-09-18 10:05,27-09-18 10:35,36.12653,-86.727821,36.12653,-86.727821,0,Accident on I-24 Westbound at Exits 52 53 I-440.,nan,I-24 W,R,Nashville,Davidson,TN,37217,US,US/Central,KBNA,27-09-18 10:12,66,nan,90,29.99,4,North,4.6,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,19-11-19 17:46,19-11-19 19:00,39.413181,-76.600548,39.413181,-76.600548,0,Queueing traffic and right hand shoulder closed due to accident on I-695 anticlockwise at Exits 27 27A 27B Hampton Ln.,nan,I-695 W,R,Lutherville Timonium,Baltimore County,MD,21093,US,US/Eastern,KDMH,19-11-19 17:54,50,nan,71,29.82,nan,nan,nan,0,nan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,28-12-17 7:09,28-12-17 13:09,39.853763,-104.986511,39.856153,-104.987038,0.167,At Thornton Pky/Exit 220 - Accident. Right lane blocked.,nan,I-25 N,R,Denver,Adams,CO,80229,US,US/Mountain,KBJC,28-12-17 6:50,48.2,nan,16,30.12,20,North,11.5,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,11-12-20 0:31,11-12-20 1:31,45.179171,-122.851775,45.183961,-122.846889,0.408,A crash has occurred use caution.,nan,I-5 N,R,Woodburn,Marion,OR,97071,US,US/Pacific,KUAO,11-12-20 0:53,40,34,93,29.94,10,SSW,8,0.02,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,25-10-17 11:02,25-10-17 11:47,35.889675,-78.679886,35.889675,-78.679886,0,Accident on NC-50 Creedmoor Rd at Bridgeport Dr.,nan,Bridgeport Dr,R,Raleigh,Wake,NC,27613,US,US/Eastern,KRDU,25-10-17 10:51,59,nan,44,29.86,10,WNW,8.1,nan,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,29-05-19 18:37,29-05-19 19:06,37.38858,-122.15762,37.39202,-122.168,0.617,At Page Mill Rd/Exit 20 - Accident.,nan,Junipero Serra Fwy N,R,Los Altos,Santa Clara,CA,94022,US,US/Pacific,KNUQ,29-05-19 18:56,64,64,65,29.83,10,NNW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-10-20 13:03,15-10-20 2:23,36.082584,-86.727222,36.079619,-86.726438,0.209,Slow traffic lane closed from McCall St (US-31 Alt) to TN-255/Harding Pl (US-31 Alt) due to accident.,4024,Nolensville Pike,L,Nashville,Davidson,TN,37211-4516,US,US/Central,KBNA,14-10-20 12:53,79,79,25,29.38,10,S,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,20-01-17 8:22,20-01-17 8:52,26.062872,-80.163872,nan,nan,0.01,Accident on I-95 Northbound at Exit 23 FL-818 Griffin Rd.,nan,Griffin Rd,R,Fort Lauderdale,Broward,FL,33315,US,US/Eastern,KFLL,20-01-17 7:53,64.9,nan,93,30.01,10,Calm,nan,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,26-08-20 14:59,26-08-20 16:45,30.164495,-81.747559,30.164495,-81.747559,0,Left turn lane blocked due to accident on FL-21 Blanding Blvd Northbound at FL-224 Kingsley Ave.,nan,Kingsley Ave,R,Orange Park,Clay,FL,32073,US,US/Eastern,KNIP,26-08-20 14:53,92,92,62,30.02,10,ESE,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,10-05-19 12:52,10-05-19 13:52,43.129189,-77.567657,43.129189,-77.567657,0,Accident on NY-31 Monroe Ave Eastbound at Glen Ellyn Way.,343,Glen Ellyn Way,R,Rochester,Monroe,NY,14618-1601,US,US/Eastern,KROC,10-05-19 12:54,61,61,75,29.28,10,W,21,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,28-10-18 15:02,28-10-18 15:47,30.315369,-81.769287,30.315369,-81.769287,0,Right hand shoulder blocked due to accident on I-10 Westbound after Exit 356 I-295.,nan,FL-8 W,R,Jacksonville,Duval,FL,32254,US,US/Eastern,KNIP,28-10-18 14:53,73,nan,42,30.09,10,North,4.6,nan,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,09-06-19 19:30,09-06-19 20:29,25.861931,-80.208611,25.861931,-80.208611,0,Left lane blocked due to accident on I-95 Southbound at Exit 8A 95th St.,nan,NW 95th St,R,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,09-06-19 19:53,79,79,84,30,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
4,18-04-19 11:50,18-04-19 12:18,39.791276,-105.05326,39.785252,-105.05325,0.416,Closed at 49th Ave - Road closed due to accident.,nan,Sheridan Blvd,R,Denver,Adams,CO,80212,US,US/Mountain,KBJC,18-04-19 11:47,50,50,50,24.54,20,N,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
4,27-12-19 13:33,27-12-19 14:02,28.86136,-82.09178,28.84448,-82.06811,1.847,Closed between I-75 and US-301/Exit 304 - Road closed due to accident.,nan,Florida's Tpke S,R,Wildwood,Sumter,FL,34785,US,US/Eastern,KVVG,27-12-19 13:53,79,79,60,30.02,10,E,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,03-11-16 18:08,03-11-16 18:37,37.882294,-122.308113,nan,nan,0.01,Accident on I-80 I-580 Eastbound at Exits 12 13A I-580.,nan,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,03-11-16 17:53,68,nan,50,30.08,10,NNE,4.6,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3,16-12-20 7:41,16-12-20 8:57,41.685513,-88.067291,nan,nan,5.809999943,Lane blocked due to accident on I-55 Barack Obama Presidential Expy Northbound from Exit 263 CR-88 Weber Rd to Exit 267 IL-53 Bolingbrook Dr.,nan,I-55 S,R,Bolingbrook,Will,IL,60440,US,US/Central,KLOT,16-12-20 7:35,28,20,75,29.29,10,E,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,20-07-16 13:59,20-07-16 14:29,40.167175,-75.132378,40.167175,-75.132378,0,Accident on Blair Mill Rd at Carrell Ln.,551,Blair Mill Rd,L,Horsham,Montgomery,PA,19044,US,US/Eastern,KLOM,20-07-16 13:55,78.8,nan,44,30.2,10,Calm,nan,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,02-11-20 17:34,03-11-20 1:34,43.562968,-123.280302,43.595428,-123.242272,2.942,An animal has been struck and is creating a hazard. There should be no to minimum delay. to traffic. Use caution.,nan,I-5 N,R,Oakland,Douglas,OR,97462,US,US/Pacific,KRBG,02-11-20 17:53,60,60,57,29.46,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,27-03-18 9:20,27-03-18 10:20,32.586056,-80.929123,32.586056,-80.929123,0,Accident on SC-462 Frontage Rd near Morgandollar Rd.,nan,SC-462,R,Coosawhatchie,Jasper,SC,29912,US,US/Eastern,KNBC,27-03-18 8:56,52,nan,80,30.44,10,NE,10.4,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,26-04-19 8:31,26-04-19 9:01,39.925091,-76.980667,39.925091,-76.980667,0,Accident on PA-194 Northbound at Primrose Ln.,1532,Route 194 N,L,East Berlin,Adams,PA,17316-9514,US,US/Eastern,KTHV,26-04-19 8:23,58,58,97,29.12,6,SSE,5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,25-01-20 12:22,25-01-20 12:52,38.307892,-104.663437,38.307892,-104.663437,0,Left lane blocked due to accident on CO-45 at Spaulding Ave.,nan,Spaulding Ave,R,Pueblo,Pueblo,CO,81008,US,US/Mountain,KPUB,25-01-20 11:53,57,57,25,25.23,10,ENE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,16-08-19 14:29,16-08-19 15:47,30.850901,-96.974411,30.850901,-96.974411,0,Accident on 2nd St at Lamar Ave.,392,E 2nd St,R,Cameron,Milam,TX,76520-3365,US,US/Central,KT35,16-08-19 14:35,98,98,41,29.48,10,S,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,25-11-19 19:44,25-11-19 23:44,44.17785,-122.13151,44.17785,-122.13151,0,At NF-19 - Accident.,57841,McKenzie Hwy,L,Mckenzie Bridge,Lane,OR,97413-9612,US,US/Pacific,KEUG,25-11-19 19:54,38,32,89,29.82,10,SW,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,08-06-16 18:53,09-06-16 0:53,33.90312,-118.06242,33.90591,-118.06585,0.275,At Firestone Blvd/Exit 120B - Accident.,nan,I-5 N,R,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,08-06-16 18:53,70,nan,68,29.82,10,SSW,9.2,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,24-08-20 7:30,24-08-20 8:37,39.747627,-77.081596,39.747627,-77.081596,0,Accident on PA-194 King St at Weaver Alley.,333,E King St,L,Littlestown,Adams,PA,17340-1617,US,US/Eastern,KDMW,24-08-20 7:35,73,73,88,29.23,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,15-06-20 11:50,15-06-20 12:25,37.689756,-122.472244,37.689756,-122.472244,0,At I-280/CA-1/Washington St - Accident.,1501,Sullivan Ave,L,Daly City,San Mateo,CA,94015-1936,US,US/Pacific,KSFO,15-06-20 11:56,67,67,66,30.04,10,W,24,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1,09-04-20 16:08,09-04-20 16:23,37.12919,-121.97727,37.12925,-121.97733,0.005,At Summit Rd - Accident.,23518,Santa Cruz Hwy,L,Los Gatos,Santa Cruz,CA,95033-9006,US,US/Pacific,KSJC,09-04-20 15:53,63,63,56,29.93,10,N,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,04-06-18 6:45,04-06-18 7:14,40.543682,-74.290863,40.543682,-74.290863,0,Left hand shoulder blocked due to accident on I-95 Northbound after Exit 11 Garden State Pkwy.,nan,New Jersey Tpke S,R,Woodbridge,Middlesex,NJ,7095,US,US/Eastern,KLDJ,04-06-18 6:35,52.7,nan,94,29.86,3,Calm,nan,0.04,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,18-09-20 8:44,18-09-20 10:43,41.711333,-122.593592,41.715012,-122.593565,0.254,Incident on S PHILLIPE LN near E OBERLIN RD Drive with caution.,2701,Oberlin Rd,R,Montague,Siskiyou,CA,96064-9278,US,US/Pacific,KSIY,18-09-20 8:53,61,61,62,27.21,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,02-10-20 12:30,02-10-20 23:53,28.566593,-81.204674,28.567025,-81.208415,0.229,Queuing traffic on FL-50 from FL-408/Challenger Pkwy/East West Expy (FL-50) to Rouse Rd (FL-50) due to accident.,11935,E Colonial Dr,L,Orlando,Orange,FL,32826-4729,US,US/Eastern,KORL,02-10-20 12:53,82,82,41,29.88,10,NE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,01-11-19 16:33,01-11-19 18:11,35.13575,-81.874863,35.13575,-81.874863,0,Accident on Fish Camp Rd at Overhead Bridge Rd.,804,Fish Camp Rd,L,Chesnee,Spartanburg,SC,29323-9376,US,US/Eastern,KEHO,01-11-19 16:35,58,58,39,29.31,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,06-04-20 7:03,06-04-20 7:33,40.72221,-73.53652,40.72221,-73.53652,0,At RT-24/Exit W3 - Accident.,nan,Wantagh Pkwy S,R,East Meadow,Nassau,NY,11554,US,US/Eastern,KFRG,06-04-20 6:53,50,50,71,29.93,10,N,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,11-11-19 8:34,11-11-19 10:36,33.960072,-79.196571,33.960072,-79.196571,0,Accident on Grier Dock Rd at Ridge Rd .,598,Ridge Rd,R,Galivants Ferry,Horry,SC,29544-8146,US,US/Eastern,KMAO,11-11-19 8:35,46,46,93,30.11,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,30-04-20 21:57,30-04-20 22:12,41.68314,-87.60191,41.65847,-87.5876,1.858,At 130th St/Exit 68 - Earlier accident.,nan,Bishop Ford Fwy E,R,Chicago,Cook,IL,60628,US,US/Central,KMDW,30-04-20 21:53,47,44,66,29.27,10,N,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,25-08-16 8:39,25-08-16 14:39,28.376116,-81.42569,28.376202,-81.42569,0.006,At Town Loop Blvd - Accident.,nan,Town Loop Blvd,R,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,25-08-16 8:53,82.9,nan,74,30.06,10,NNE,9.2,nan,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,30-11-17 13:18,30-11-17 14:03,25.781733,-80.320648,25.781733,-80.320648,0,Accident on FL-826 Palmetto Expy Northbound at FL-836 Dolphin Expy.,nan,Palmetto Expy N,R,Miami,Miami-Dade,FL,33126,US,US/Eastern,KMIA,30-11-17 12:53,82,nan,62,30.03,10,NE,12.7,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,14-11-18 19:28,14-11-18 21:00,40.708079,-81.273746,40.701338,-81.271167,0.485,Closed at Wiandt - Road closed due to accident.,6545,Waynesburg Dr SE,R,Waynesburg,Stark,OH,44688-9790,US,US/Eastern,KPHD,14-11-18 19:53,30,nan,61,30.54,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,13-02-19 8:57,13-02-19 9:26,35.420841,-97.487595,35.420841,-97.487595,0,Accident on 44th St Eastbound at I-35 Service Rd.,nan,S I 35 Service Rd,R,Oklahoma City,Oklahoma,OK,73129,US,US/Central,KTIK,13-02-19 8:56,44.4,35.5,48,30.13,10,SSW,24.2,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,28-02-17 18:28,28-02-17 19:13,40.705383,-74.245613,nan,nan,0.01,One lane blocked due to accident on Garden State Pkwy Northbound at Exits 142A 142B 142C I-78.,nan,I-78 W,R,Hillside,Union,NJ,7205,US,US/Eastern,KEWR,28-02-17 18:40,51.1,nan,92,30.15,1,East,5.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
3,19-11-19 6:55,19-11-19 8:58,42.340515,-71.262024,42.340515,-71.262024,0,Left lane blocked due to accident on 128 Northbound before I-90.,nan,I-90 W,R,Weston,Middlesex,MA,2493,US,US/Eastern,KBED,19-11-19 6:51,39,39,93,29.58,4,CALM,0,0.09,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-08-18 12:46,14-08-18 13:16,42.996189,-83.724342,42.996189,-83.724342,0,Accident on Miller Rd at Knight Ave.,2898,Miller Rd,R,Flint,Genesee,MI,48503-4618,US,US/Eastern,KFNT,14-08-18 12:53,82,nan,45,29.97,10,WNW,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,25-05-20 22:43,25-05-20 23:18,41.8756,-87.65704,41.87536,-87.64987,0.369,Between Ashland Blvd/Paulina St/Exit 28B and Morgan St/Exit 29B - Earlier accident.,400,S Racine Ave,L,Chicago,Cook,IL,60607,US,US/Central,KMDW,25-05-20 22:53,77,77,62,29.33,10,S,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,05-06-20 17:25,05-06-20 17:40,45.60178,-122.68333,45.60178,-122.68333,0,At Marine Dr/Exit 307 - Accident.,nan,I-5 N,R,Portland,Multnomah,OR,97217,US,US/Pacific,KVUO,05-06-20 17:53,62,62,75,29.69,10,ESE,5,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,01-04-20 20:05,01-04-20 20:50,26.07295,-80.16726,26.07289,-80.16724,0.004,At SR-818/Griffin Rd - Accident. Right lane blocked.,nan,I-95 S,R,Fort Lauderdale,Broward,FL,33315,US,US/Eastern,KFLL,01-04-20 19:53,72,72,68,29.82,10,NNE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,30-01-17 17:19,30-01-17 23:19,32.97516,-117.25118,32.98344,-117.25429,0.6,At Via De La Valle/Exit 36 - Accident.,nan,I-5 N,R,Del Mar,San Diego,CA,92014,US,US/Pacific,KNKX,30-01-17 16:55,72,nan,22,30.09,10,NW,5.8,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3,01-11-16 19:47,01-11-16 20:32,34.01593,-118.173027,nan,nan,0.01,Accident on I-710 Southbound near I-5.,nan,Long Beach Fwy S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,01-11-16 19:47,62.1,nan,80,30,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,09-10-19 16:36,09-10-19 17:08,44.96993,-93.2706,44.96807,-93.26994,0.133,Ramp to I-35W Southbound - Accident.,396,E Grant St,L,Minneapolis,Hennepin,MN,55404,US,US/Central,KMSP,09-10-19 16:53,73,73,35,28.96,10,S,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,19-12-20 18:14,20-12-20 4:30,32.746519,-97.319933,32.756027,-97.319058,0.659,Stationary traffic on I-35W N - US-377 N from exit [15A] to exit [52B] due to accident.,nan,US-377 N,R,Fort Worth,Tarrant,TX,76102,US,US/Central,KFTW,19-12-20 17:53,51,51,54,29.34,10,NW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,22-05-20 23:27,23-05-20 5:30,40.69942,-111.92608,40.69942,-111.92608,0,At UT-68/S Redwood Rd - Accident. Lane closed.,1207,W 3300 S,R,West Valley City,Salt Lake,UT,84119,US,US/Mountain,KU42,22-05-20 23:07,43,38,89,25.68,10,N,9,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,10-12-20 3:58,10-12-20 5:15,33.845604,-118.205562,33.847524,-118.205312,0.133,Incident on I-710 NB near DEL AMO BLVD Drive with caution.,nan,I-710 N,R,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,10-12-20 3:53,50,50,74,29.89,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,02-03-18 10:20,02-03-18 10:50,34.353392,-118.505141,34.356893,-118.506276,0.25,At CA-126/San Fernando Rd - Accident.,nan,CA-14 N,R,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,02-03-18 9:51,51,51,96,29.22,2,SE,8,0.04,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,22-06-18 12:59,22-06-18 13:28,38.606422,-121.432167,nan,nan,0,#1 lane blocked due to accident on CA-51 Southbound at Exits 9B 10A CA-160.,nan,Capital City Fwy W,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,22-06-18 12:55,91.4,nan,20,29.89,10,NNW,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,06-05-19 7:26,06-05-19 11:26,45.37475,-122.75544,45.37699,-122.75454,0.161,At Nyberg St/Exit 289 - Accident.,nan,I-5 N,R,Tualatin,Washington,OR,97062,US,US/Pacific,KUAO,06-05-19 7:53,56,56,77,29.78,10,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
